Date,Prev Close,Open,High,Low,Last,Close,Turnover
20160511,20239.2,20100,20160,19908.45,20005,19976.85,4.14315E+13
20160512,19976.85,20004,20244,19701,19716.5,19753.05,1.26091E+14
20160513,19753.05,18900.1,19553.55,18380,18960,18992.8,2.65421E+15
20160516,18992.8,19150,19210,18850,19035,19063.15,9.58944E+13
20160517,19063.15,19101,19163.15,18555.15,18606,18601.65,9.31603E+13
20160518,18601.65,18509,18817.8,18321.15,18699,18720,8.9247E+13
20160519,18720,18750,18762.8,18100,18150,18200.7,6.98775E+13
20160520,18200.7,18260,18350,18125,18288.1,18280.65,1.07216E+14
20160523,18280.65,18380,18440,18200,18200,18268.1,5.18275E+13
20160524,18268.1,18268.1,18297.95,18010,18185,18177.3,6.10346E+13
20160525,18177.3,18300,18560,18266.3,18500,18530.65,5.15822E+13
20160526,18530.65,18530,18670,18311.45,18400,18394.35,2.38034E+14
20160527,18394.35,18494,18799,18425.25,18700,18742.3,5.05191E+13
20160530,18742.3,18711,18811,18600,18620,18741.7,3.83737E+13
20160531,18741.7,18839.4,18849.25,18270,18429.2,18485.85,1.19476E+14
20160601,18485.85,18500,18809,18500,18680.1,18713.25,1.14367E+14
20160602,18713.25,18701,18920,18652.1,18752.2,18806.85,4.48358E+13
20160603,18806.85,18806,18898,18626.25,18690.3,18787,6.8055E+13
20160606,18787,18785,19065.5,18749,19000,18994.95,9.08615E+13
20160607,18994.95,19090,19143.95,18716.35,18854.15,18828.05,6.04369E+13
20160608,18828.05,18920,18920,18689.75,18780,18824.55,2.82284E+13
20160609,18824.55,18850,18888.05,18538.25,18545.1,18584,2.66331E+13
20160610,18584,18545.1,18700,18434,18664,18620.15,5.19537E+13
20160613,18620.15,18500,18552.7,18277.65,18405.25,18447.65,3.7553E+13
20160614,18447.65,18475,18809.95,18350,18750,18753.65,4.27777E+13
20160615,18753.65,18780,18829.75,18570,18612.2,18637.2,6.52868E+13
20160616,18637.2,18600,18897,18505.45,18743.3,18827.65,5.49521E+13
20160617,18827.65,18830.05,18893.55,18675,18725.05,18779.05,4.21171E+13
20160620,18779.05,18721.1,18757.5,18610,18665.05,18660.6,3.83835E+13
20160621,18660.6,18747,18830.85,18636.7,18688,18713.25,3.26579E+13
20160622,18713.25,18695,18800,18675.8,18796.55,18787.6,2.71106E+13
20160623,18787.6,18711,18787.8,18600.1,18623,18659.45,4.05276E+13
20160624,18659.45,18388,18726,18000,18638,18662.2,6.71013E+13
20160627,18662.2,18662.2,18748.35,18430.3,18725,18710.65,4.26982E+13
20160628,18710.65,18690,19225.7,18689.9,19168,19166.35,8.05049E+13
20160629,19166.35,19289.65,19349.35,19067.85,19140,19116.15,6.24825E+13
20160630,19116.15,19300,19306.95,19133.15,19151,19222.4,8.58961E+13
20160701,19222.4,19222,19450,19050.15,19108,19155.1,9.30227E+13
20160704,19155.1,19350,19640,19250,19500,19492.2,8.11778E+13
20160705,19492.2,19500,19500,19325.15,19392.2,19431.4,3.94066E+13
20160707,19431.4,19499,19649,19300,19550.05,19593.1,4.64868E+13
20160708,19593.1,19600,19620,19400,19460.95,19451.6,5.78754E+13
20160711,19451.6,19619.95,19644.9,19480,19500,19546.05,5.14842E+13
20160712,19546.05,19502,19774.8,19502,19620,19677.1,4.81538E+13
20160713,19677.1,19621.8,19700,19411,19500,19536.55,5.5668E+13
20160714,19536.55,19521,19600,19450,19524,19517.1,4.02345E+13
20160715,19517.1,19535,19865,19525,19810,19781.05,5.87211E+13
20160718,19781.05,19800,19999,19800,19907,19954.2,4.7423E+13
20160719,19954.2,19907,19980,19532,19749.9,19709.95,5.30781E+13
20160720,19709.95,19655,19889.35,19655,19805,19849.8,3.03423E+13
20160721,19849.8,19750,19949,19700,19700,19755,2.44376E+13
20160722,19755,19825,19858.6,19610,19848,19812.5,2.98788E+13
20160725,19812.5,19850,20040,19771.2,19903,19972.05,4.69734E+13
20160726,19972.05,19980,20149,19850,20099,20112.2,5.85139E+13
20160727,20112.2,20132.45,20445,20080,20409,20339.75,7.20683E+13
20160728,20339.75,20499,21249,20460.1,21170.1,21099.8,2.84706E+14
20160729,21099.8,21599,22520,21521.05,22500,22460.85,4.39333E+14
20160801,22460.85,22749.8,22853.95,22211.05,22324,22325.2,2.01628E+14
20160802,22325.2,22351.05,22550,21800,21871,21846.45,1.08072E+14
20160803,21846.45,21979.95,22160.85,21240.05,21340,21368.4,1.37417E+14
20160804,21368.4,21582.05,21641.5,21005,21548,21404,1.01379E+14
20160805,21404,21600,22299,21516.45,22131,22223.15,1.06415E+14
20160808,22223.15,22430.9,22480.8,22079.15,22345,22431.65,6.46888E+13
20160809,22431.65,22489,22489,21765.85,21990.05,22082.4,5.68703E+13
20160810,22082.4,22082.4,22087.35,21620.3,21620.3,21739.7,6.8633E+13
20160811,21739.7,21735,22400,21525.15,22349.95,22268.3,9.80069E+13
20160812,22268.3,22359.95,22523,22079.25,22170,22321.6,7.23387E+13
20160816,22321.6,22334.8,22649,22141.15,22449,22461.65,9.24037E+13
20160817,22461.65,22500,22500,22212.1,22344.9,22348.05,5.03425E+13
20160818,22348.05,22348,22480.95,22078.05,22159,22174.8,4.51378E+13
20160819,22174.8,22279,22399.95,21713,21755,21777.3,6.72055E+13
20160822,21777.3,21795,21959.95,21547.3,21794,21795,7.06842E+13
20160823,21795,21749,22061,21654,22061,22009.85,5.04983E+13
20160824,22009.85,22168,22230,21890,22077,22132.25,6.37075E+13
20160825,22132.25,22230,22353.5,21971.35,22045.25,22090.6,8.91216E+13
20160826,22090.6,22122,22350,22100,22280,22331,5.20216E+13
20160829,22331,22300,22350,22160,22345,22308.05,1.03505E+14
20160830,22308.05,22400,23084,22175.95,23031.15,23043.1,1.35961E+14
20160831,23043.1,23100,23429.25,22601,22651.15,22750.95,3.29445E+14
20160901,22750.95,22751,22950.05,22675.45,22755,22774.25,8.34135E+13
20160902,22774.25,22890,23024.25,22755,22775,22817,6.89466E+13
20160906,22817,22841,23045.15,22827,22950,22948.3,1.00725E+14
20160907,22948.3,23124,23124,22810,22930,22972.75,1.03004E+14
20160908,22972.75,22972.75,23499,22858,23499,23419.15,8.92128E+13
20160909,23419.15,23449,23572.95,22860.9,22892,22925.05,7.42844E+13
20160912,22925.05,22695.8,22825,22445.15,22750,22741.4,1.48417E+14
20160914,22741.4,22882,22914,22350,22540.35,22598.15,1.31237E+14
20160915,22598.15,22600,22679.95,22266.05,22413.1,22440.05,8.81283E+13
20160916,22440.05,22501.05,23239.9,22501.05,23050,23135.25,1.26729E+14
20160919,23135.25,23043,23332.85,23000,23150,23129.25,6.74958E+13
20160920,23129.25,23260.5,23545.05,23156.05,23450,23427.8,1.30758E+14
20160921,23427.8,23420,24280,23333.7,24178,24198.65,2.28892E+14
20160922,24198.65,24415,24850,24265.8,24800.9,24808.95,1.7554E+14
20160923,24808.95,24844,25000,24550,24800.05,24853.2,1.33051E+14
20160926,24853.2,24840,24995,24605,24640,24693.8,1.28709E+14
20160927,24693.8,24752,24850,24480,24690,24643.25,7.99455E+13
20160928,24643.25,24625,26045,24620.05,26010,25786.55,2.5772E+14
20160929,25786.55,26344,26641.3,24451.5,25199,24918.35,3.54437E+14
20160930,24918.35,25149.8,25550,24549.4,24892.5,24827.8,1.82125E+14
20161003,24827.8,25320,25969,25143.5,25900,25796.25,1.40846E+14
20161004,25796.25,25989.7,26077.45,25542,25799,25842.45,1.02878E+14
20161005,25842.45,25850,26345.9,25612.2,26250,26281.35,1.02503E+14
20161006,26281.35,26280,26505,26061.35,26140.05,26240.85,1.00702E+14
20161007,26240.85,26340,26340,25750.1,25763.1,25810.45,6.73272E+13
20161010,25810.45,25915.25,26082,25761.75,25800,25804.6,5.18124E+13
20161013,25804.6,25700,25978,25567.2,25888,25803.2,1.28713E+14
20161014,25803.2,25987.75,25990,25330.95,25330.95,25400.15,1.16497E+14
20161017,25400.15,25430.1,25578.2,24564.9,24645,24647.4,1.1329E+14
20161018,24647.4,24795,25220.3,24700,25102.15,25069.1,1.03059E+14
20161019,25069.1,25110,25299,24900,24910,24978.2,5.60109E+13
20161020,24978.2,25140,25240,24800,24991,24988.6,6.86538E+13
20161021,24988.6,25124,25193.85,24815,25110,25122.15,4.46344E+13
20161024,25122.15,25200,25323,24830.05,24860,24914.4,4.58708E+13
20161025,24914.4,24920,25023.9,24599.7,24628.4,24631,8.23907E+13
20161026,24631,24718,24798.9,24159.6,24462,24418.8,9.1954E+13
20161027,24418.8,24460,24724,24058.9,24600,24491.85,1.23763E+14
20161028,24491.85,24760,24799,23676.3,23930,24020,2.30325E+14
20161030,24020,24260,24288,23950.1,23950.1,24016.95,1.29344E+13
20161101,24016.95,24350,25520.9,24301.35,25256,25321,2.21269E+14
20161102,25321,25067.75,25183.95,24731.2,24828,24779.75,8.97673E+13
20161103,24779.75,24830,25100,24402,24402,24549.4,6.46391E+13
20161104,24549.4,24640,24745.05,23774.95,23980,23929.75,7.97104E+13
20161107,23929.75,24271.9,24584.95,23955.05,23990,24021.55,6.65075E+13
20161108,24021.55,24211,24485,23886.1,24333,24267.85,5.99884E+13
20161109,24267.85,23000,23779.95,21842,23495.85,23331.25,1.29825E+14
20161110,23331.25,23899.3,23999,22890.9,22916,23066.25,8.47022E+13
20161111,23066.25,22896.65,22896.65,21573,21783.95,21685.2,1.38227E+14
20161115,21685.2,21740,21740,19530,20265,20281.15,3.13322E+14
20161116,20281.15,20700,21800,20010,21035,21116.7,3.17165E+14
20161117,21116.7,21148.5,21400,20663.05,21080,21036,1.20425E+14
20161118,21036,21188,21934.15,20881.05,21765,21792.3,1.6252E+14
20161121,21792.3,21999.9,21999.9,20103,20475,20361.6,1.78429E+14
20161122,20361.6,20611.3,20988.25,20172.05,20710,20653.05,1.47679E+14
20161123,20653.05,20850.1,21466,20649.95,20921.05,20960.35,1.47312E+14
20161124,20960.35,20775,20775,20222,20435.1,20356.6,1.52543E+14
20161125,20356.6,20606.6,20699,19936.65,20250,20222.55,1.79766E+14
20161128,20222.55,20249.95,20649.95,20000,20214.6,20213.9,2.21975E+14
20161129,20213.9,20475,21440,20327.3,21260.15,21294.05,2.367E+14
20161130,21294.05,21500,21770.75,21123.35,21750,21619.8,1.91254E+14
20161201,21619.8,21750,22444,21621.35,22301,22202.25,2.87975E+14
20161202,22202.25,22202,22947.95,22126.1,22820,22756.2,4.15012E+14
20161205,22756.2,22600,23189,22600,22750,22748.35,1.6559E+14
20161206,22748.35,22845,22988,22380.1,22479.95,22457.5,8.36627E+13
20161207,22457.5,22624,23516.8,22511.15,23490,23382,2.58725E+14
20161208,23382,23650,23700.05,23056,23288,23249.85,1.64251E+14
20161209,23249.85,23499.45,23623.8,22785.05,22850,22844.35,1.75868E+14
20161212,22844.35,22800,23094.75,22051,22090.8,22179.2,1.03905E+14
20161213,22179.2,22179.2,22486,22017.45,22370,22334.05,1.11418E+14
20161214,22334.05,22584.05,22584.05,21711.15,21790,21801.55,9.591E+13
20161215,21801.55,21625.1,22066.85,21465,21550,21515.3,1.09997E+14
20161216,21515.3,21570,21927,21500,21678.35,21759.1,1.55438E+14
20161219,21759.1,21700,21700,21500,21600,21600.8,4.65093E+13
20161220,21600.8,21750,21750,21100,21165.25,21156.2,6.10319E+13
20161221,21156.2,21275,21626.55,21211.2,21330,21304.7,6.63314E+13
20161222,21304.7,21300,21545.25,21150,21355,21305.35,1.72214E+14
20161223,21305.35,21350,21437.8,20788,20930,20921.9,8.59024E+13
20161226,20921.9,20800,20875.8,20228,20250,20272.8,6.95172E+13
20161227,20272.8,20302,20830,20292,20759.45,20701.05,7.10114E+13
20161228,20701.05,20759,21000,20730,20870,20884.8,7.31474E+13
20161229,20884.8,20910,21584.65,20650,21500,21491.25,1.29954E+14
20161230,21491.25,21600,21900,21600,21775,21803.05,7.44272E+13
20170102,21803.05,22400,22848,22301.1,22516.5,22523.95,1.52132E+14
20170103,22523.95,22555,22649.9,22321.6,22449,22500.7,7.93967E+13
20170104,22500.7,22590,22615.7,22088.85,22182,22196.5,6.43407E+13
20170105,22196.5,22315.45,22494.95,22218.05,22289.95,22324.35,1.6518E+14
20170106,22324.35,22424.35,22851.4,22350.05,22832.05,22717.75,1.12517E+14
20170109,22717.75,22899,23166.7,22850,22995,22999.95,1.02157E+14
20170110,22999.95,23053.1,23217.7,22690,22960,23005,7.61509E+13
20170111,23005,23055.5,23320,22935,23300,23161.35,9.1805E+13
20170112,23161.35,23276.25,23341.75,22785,22849,22826.5,8.73426E+13
20170113,22826.5,23000,23000,22679.2,22715,22793.55,4.98647E+13
20170116,22793.55,22701,22701.3,22310,22340.65,22343.3,8.63985E+13
20170117,22343.3,22325,22530,22175.05,22256,22350.15,9.79321E+13
20170118,22350.15,22400,22701,22345,22400,22449.95,8.02845E+13
20170119,22449.95,22450,23079.95,22185.65,23070,22822.05,1.0557E+14
20170120,22822.05,22922.05,23070,22600.1,22600.1,22789.15,5.99698E+13
20170123,22789.15,22705,22915,22550,22675,22736.95,4.88718E+13
20170124,22736.95,22800,23049.5,22700.25,23000,23000.7,6.35709E+13
20170125,23000.7,23040,23165,22885.85,23000,22990.95,9.04896E+13
20170127,22990.95,23195.35,23650.65,23125.55,23600,23482.65,1.77214E+14
20170130,23482.65,23590,23710.65,23100.5,23291.65,23234.4,8.7649E+13
20170131,23234.4,23327.3,23396,22405.3,23059.9,23028.45,1.31001E+14
20170201,23028.45,23198,24188,23050,24120.3,24029.65,2.36641E+14
20170202,24029.65,24450,24450,23625,23650,23779.15,1.71496E+14
20170203,23779.15,23825,23825,23313,23320,23385.9,7.17158E+13
20170206,23385.9,23427.3,23940,23427.3,23800,23815.4,5.93014E+13
20170207,23815.4,23800,23860,23502.9,23778.5,23783.9,4.988E+13
20170208,23783.9,23779,24025.85,23606.3,24000.05,23959.35,6.35943E+13
20170209,23959.35,23959.35,24100,23500,23876,23893.25,6.61792E+13
20170210,23893.25,23925,24069.85,23765.65,24040,24013.05,4.62501E+13
20170213,24013.05,24110,24948,24102.25,24800,24858.85,1.38714E+14
20170214,24858.85,24952,25488.85,24649,25280,25315.35,1.50786E+14
20170215,25315.35,25280,25550,24520,24739.95,24750.45,1.44595E+14
20170216,24750.45,24675,25480,24666.6,25390,25331.3,1.17433E+14
20170217,25331.3,25370,25499.9,24720.2,24988.85,25040.3,1.07317E+14
20170220,25040.3,25220.5,25295,24800.1,25055.55,25139.05,5.24537E+13
20170221,25139.05,25160.1,25380,25047,25211,25253.5,5.44663E+13
20170222,25253.5,25211,25212.6,24926.3,25000,25070.3,1.22953E+14
20170223,25070.3,25079.5,25300,24686.8,24756,24877.7,2.1083E+14
20170227,24877.7,24950,25046.45,24275,24340,24337.35,1.09281E+14
20170228,24337.35,24437,24437,24024.05,24179,24130.1,1.91691E+14
20170301,24130.1,24300,24390,23600.1,23679,23709.7,1.70991E+14
20170302,23709.7,23750,23992.4,23333,23481,23448.95,1.0238E+14
20170303,23448.95,23250,23379.95,22997.5,23168,23089.3,8.78438E+13
20170306,23089.3,23150.6,23600,23000,23076,23061.45,1.52312E+14
20170307,23061.45,23199,23299,23100,23175,23211.15,7.30753E+13
20170308,23211.15,23249.95,23555,23113.6,23475.5,23448.35,6.22972E+13
20170309,23448.35,23399.95,23598.25,23315.3,23450,23396.95,6.61634E+13
20170310,23396.95,23560,23560,23201,23344.9,23356.55,7.69218E+13
20170314,23356.55,24200,24214.95,23565.55,23907.25,24001.25,9.87424E+13
20170315,24001.25,23990,24316.2,23903.1,24090,24133.4,7.32455E+13
20170316,24133.4,24250,24582.35,24198.15,24549,24514.8,7.38004E+13
20170317,24514.8,24549.5,24787.95,24292.9,24750,24691.4,1.21157E+14
20170320,24691.4,24692.4,25192,24602.1,25051.3,25099.3,9.89E+13
20170321,25099.3,25150,25167.95,24730,24979.9,24961.95,9.00545E+13
20170322,24961.95,24876,24880,24429.75,24480.45,24541,1.05638E+14
20170323,24541,24641,24641,24070,24340,24373.55,6.96185E+13
20170324,24373.55,24398.05,24649.9,24220,24315.3,24350.15,3.4353E+13
20170327,24350.15,24415,24415,24020,24248,24163.65,6.22778E+13
20170328,24163.65,24290,25150,24265,25097.3,24897.75,9.67311E+13
20170329,24897.75,25001,25386,24460.1,24975.25,25056.1,1.96439E+14
20170330,25056.1,24999,25799.95,24882,25720,25658.55,2.1476E+14
20170331,25658.55,25700,25814.9,25107.6,25470,25587.5,1.43069E+14
20170403,25587.5,25750,25750,25327.2,25530,25543.65,9.27753E+13
20170405,25543.65,25564,25810.95,25422.55,25697.05,25765.25,1.01992E+14
20170406,25765.25,25570,25750,25365.2,25530.05,25596.3,7.46393E+13
20170407,25596.3,25559.95,25990,25451.3,25770,25806.85,9.63199E+13
20170410,25806.85,25800,25800,25526,25526,25578.25,6.69499E+13
20170411,25578.25,25570,25976.05,25443.65,25840,25880.45,7.23199E+13
20170412,25880.45,26120,26500,26020.5,26320,26422.5,1.89107E+14
20170413,26422.5,26399.9,26425,26049.6,26100,26085.65,5.4118E+13
20170417,26085.65,26120,26360,26075,26076,26125.45,4.36851E+13
20170418,26125.45,26026,26290,25450,25469.95,25532.6,9.36588E+13
20170419,25532.6,25535,25722,25342.9,25524,25457.6,5.59653E+13
20170420,25457.6,25450,25614.55,25321.1,25500,25501.8,4.83037E+13
20170421,25501.8,25570,25817.45,25525.7,25649.95,25610.55,6.0677E+13
20170424,25610.55,25687,26200,25466.95,25985,26093.15,6.72984E+13
20170425,26093.15,26260.1,26260.1,25669.05,26057,26082.3,9.16469E+13
20170426,26082.3,25990,26300,25870,25930,26041.15,6.64132E+13
20170427,26041.15,25941.15,26281,25900,25967,25973.9,7.24396E+13
20170428,25973.9,26000.25,26249.45,25970,26150,26068,4.03799E+13
20170502,26068,26311,26747.9,25336.8,25665,25790.75,1.65313E+14
20170503,25790.75,25890,26057.7,25660.95,25870.05,25914.95,4.58857E+13
20170504,25914.95,25998.95,26099,25555,25824,25764.3,7.11606E+13
20170505,25764.3,25988,26150,25561.35,25819.9,25833.4,1.09459E+14
20170508,25833.4,26550.15,26964.9,26170,26861,26919.45,2.84154E+14
20170509,26919.45,26985,27151,26790,27097,27128.5,1.27074E+14
20170510,27128.5,27120,27989,26912.3,27900,27869.3,1.91392E+14
20170511,27869.3,27900,30051,27900,29500,29469.05,4.7667E+14
20170512,29469.05,29570,29780,28814.75,29149,29178.35,1.50378E+14
20170515,29178.35,29403.1,29455,28831,28915.05,28930.6,5.81067E+13
20170516,28930.6,28920.45,29450,28820,29365.95,29362.5,1.05339E+14
20170517,29362.5,29262,29300,28971.35,28982.05,29093.55,5.39961E+13
20170518,29093.55,28900,28998.85,28213,28213,28357.3,8.60009E+13
20170519,28357.3,28698,28698,27756,27915,27936.05,1.24009E+14
20170522,27936.05,27936.05,28279.95,27021.5,27111.05,27189.9,1.34293E+14
20170523,27189.9,27199,27900,27120.55,27578.05,27598.25,1.87939E+14
20170524,27598.25,27600,27757.05,27200,27400,27364.7,9.52619E+13
20170525,27364.7,27430,28120,27321.05,28118,28009.45,1.17411E+14
20170526,28009.45,27915,28633.5,27915,28270,28351.35,8.59422E+13
20170529,28351.35,28350.7,28495,28028,28102,28172.1,6.15242E+13
20170530,28172.1,28235,28459.35,27812.05,28207.3,28323.4,6.68214E+13
20170531,28323.4,28400,28549,28227.65,28499.85,28435,1.21733E+14
20170601,28435,28580,29019.45,28500,28700,28793.4,1.36614E+14
20170602,28793.4,28970,29300,28900,29151.15,29180.1,8.73771E+13
20170605,29180.1,29151.15,29385,29151.15,29349,29325.5,4.93132E+13
20170606,29325.5,29305,29388.7,29000,29200,29191.2,4.94397E+13
20170607,29191.2,29195.9,29775.75,29195.9,29722.5,29713.2,1.37259E+14
20170608,29713.2,29714,30051,29436,29738,29691.05,9.15907E+13
20170609,29691.05,29740,29854.7,29371.05,29571.25,29764.85,6.40605E+13
20170612,29764.85,29602,29717.7,29272.6,29317,29353.45,5.29197E+13
20170613,29353.45,29399,29646.6,29000,29021.05,29121.25,7.76373E+13
20170614,29121.25,29179,29216.9,28921.25,28925.65,29049.5,5.29999E+13
20170615,29049.5,29000,29049.5,28505,28780,28772,7.7501E+13
20170616,28772,28850,28884.85,28578.35,28700,28746.9,1.22754E+14
20170619,28746.9,28864,28864,28400,28430,28445.2,6.76572E+13
20170620,28445.2,28624.8,28728,27860,27898,27917.4,2.2708E+14
20170621,27917.4,27990,27990,27300,27495,27533.2,1.92858E+14
20170622,27533.2,27630,27993.9,27511,27684,27680.85,2.87214E+14
20170623,27680.85,27755,27817.5,27050.05,27083,27166.7,7.44855E+13
20170627,27166.7,27279.95,27350,26555,26612.9,26661.05,8.79917E+13
20170628,26661.05,26699.95,27310,26400,27141,27224.85,1.1666E+14
20170629,27224.85,27449.4,27633,27000,27295,27340.05,4.11995E+14
20170630,27340.05,27100,27294.9,26942.05,27010,27039.4,6.92256E+13
20170703,27039.4,27299,27812.2,27119,27730,27766.8,1.58383E+14
20170704,27766.8,27766,27977,27460.55,27840.15,27850.95,1.29182E+14
20170705,27850.95,27750,28124,27750,28080,28067.1,1.84821E+14
20170706,28067.1,28150,28180,27581,27836.3,27689.1,9.45447E+13
20170707,27689.1,27800,28149.7,27550,27835.8,27852.25,6.89815E+13
20170710,27852.25,28113.85,28200,27695,27901.1,27931.3,1.15367E+13
20170711,27931.3,27999.95,28250,27880.1,28105,28130.9,9.24918E+13
20170712,28130.9,28200,28328.4,27958.1,28290,28258.5,9.63474E+13
20170713,28258.5,28358.5,28399.95,28008.5,28015.15,28055.95,9.2092E+13
20170714,28055.95,28055,28140,27640,27908,27907.15,9.00091E+13
20170717,27907.15,27910,28233.95,27909.95,28011.95,28059.55,1.47555E+14
20170718,28059.55,28150,28690,28011.95,28615,28598.5,1.24577E+14
20170719,28598.5,28777,29290,28700,29200,29215,1.13981E+14
20170720,29215,29289,29336.35,28904.3,29200,29252.65,8.89862E+13
20170721,29252.65,29252,29392.5,28752.65,28850.05,28903.15,6.3419E+13
20170724,28903.15,28850,29090,28726.85,28780,28843.75,4.04435E+13
20170725,28843.75,28980,28980,28183,28430,28407.45,1.22751E+14
20170726,28407.45,28427.3,29100,28408.05,29000.05,29002.45,1.26708E+14
20170727,29002.45,28990,30162.5,28569.85,28750,29102.25,3.27098E+14
20170728,29102.25,28750,29498,28699.85,29425,29388.4,9.1872E+13
20170731,29388.4,29363.9,30200,29050,30160,30081.2,1.69575E+14
20170801,30081.2,30223.3,31600,30213,31550,31504.8,3.97132E+14
20170802,31504.8,31750,31804.8,31051,31065.65,31153.8,1.33017E+14
20170803,31153.8,31124,31399.95,30627.55,30651.8,30726.05,1.06211E+14
20170804,30726.05,30665,31925,30500,31700,31637.25,1.48391E+14
20170807,31637.25,31700,32191,31651.35,31960,31969.85,1.14764E+14
20170808,31969.85,32018.95,32449.35,31471.6,32170.45,32120.85,1.53434E+14
20170809,32120.85,32230,32374.45,31333.6,31439.55,31489.1,2.04054E+14
20170810,31489.1,31500,31799.9,29830,30350,30111.7,2.34718E+14
20170811,30111.7,29515.65,30100,29135.4,29600,29627.35,1.74676E+14
20170814,29627.35,29765.2,30924,29765.2,30368,30385.6,1.38643E+14
20170816,30385.6,30700,30709.95,30100,30680,30617,1.1954E+14
20170817,30617,30775,31093.25,30617,30910,30928,1.07369E+14
20170818,30928,30917,31598.85,30511.55,31589.95,31511.45,1.21551E+14
20170821,31511.45,31550,32077.9,31500,31600,31634.25,1.40774E+14
20170822,31634.25,31690,31894,30905.7,31090,30977.15,1.00089E+14
20170823,30977.15,31185.5,31229.85,30211.55,30580.15,30648.25,1.15253E+14
20170824,30648.25,30770,30989.5,30500,30725.15,30750.9,6.49501E+13
20170828,30750.9,31000,31900,30900.05,31234.25,31288.35,1.48826E+14
20170829,31288.35,31280,31328.7,30711,30730,30859.15,9.42973E+13
20170830,30859.15,31098.65,31367.4,30911,30999,30984,8.50333E+13
20170831,30984,31000,31545,30620,31500,31450.85,1.41762E+14
20170901,31450.85,31528.75,31970,31298.95,31651,31772.4,1.415E+14
20170904,31772.4,31946,31946,31448.1,31800,31753.55,9.92946E+13
20170905,31753.55,31750,32000,31600,31885.4,31935.3,9.40824E+13
20170906,31935.3,31747.4,32121.15,31635.3,32120,32082.6,7.94473E+13
20170907,32082.6,32500,33328.8,32301,32849,32861.95,2.65345E+14
20170908,32861.95,33399.95,33480,32468.1,32520,32617.75,1.81136E+14
20170911,32617.75,32500,32750,32400,32598,32498.6,1.11172E+14
20170912,32498.6,32698,32698.95,32300.05,32600,32661.85,9.17724E+13
20170913,32661.85,32599,32604.25,32082.25,32184,32226.4,8.0803E+13
20170914,32226.4,32301.2,32340,31836.7,32060.05,32065.2,8.97886E+13
20170915,32065.2,31965.2,32099.4,31650,31950,32007.95,1.2598E+14
20170918,32007.95,32160,32799.2,32136.85,32760,32766.1,1.04218E+14
20170919,32766.1,32800,32916.85,32290,32450,32403.95,7.25876E+13
20170920,32403.95,32451.5,32644.95,32300,32420,32443.5,5.83451E+13
20170921,32443.5,32480,32549,31698.35,31770,31824.3,9.53411E+13
20170922,31824.3,31779,31779,31280,31569,31579.6,1.13384E+14
20170925,31579.6,31500,31651.2,30577.6,30950,30979.85,1.20625E+14
20170926,30979.85,30900,31060.15,30500.05,30870,30827.25,1.67489E+14
20170927,30827.25,30967.8,31050,30338,30488,30470.2,7.61313E+13
20170928,30470.2,30570,30594.2,29910.05,30143.1,30185.2,2.34462E+14
20170929,30185.2,30385,31289,30204.45,31219,31213.3,1.23483E+14
20171003,31213.3,31799,31967.95,30939.95,31026.5,31147.3,1.46068E+14
20171004,31147.3,31149,31280.65,30805.3,30900,30884.6,6.43799E+13
20171005,30884.6,30910,31200,30712.3,30769.45,30788.7,5.92648E+13
20171006,30788.7,30988,31625,30850.15,31601,31541.15,9.09883E+13
20171009,31541.15,31703,31990,31301.1,31896,31874.15,8.66667E+13
20171010,31874.15,31900,32072.25,31452.3,31530,31545.15,1.02392E+14
20171011,31545.15,31637.15,31748.55,30960.05,31270,31243.25,8.70607E+13
20171012,31243.25,31300.5,31511.95,31020.75,31321,31335.95,7.86219E+13
20171013,31335.95,31589.65,31589.65,31211,31398,31399.25,6.94974E+13
20171016,31399.25,31526.9,31950,31501.1,31737.55,31739.95,7.90361E+13
20171017,31739.95,31699.95,31910,31331.7,31900,31863.5,8.74014E+13
20171018,31863.5,31830,31830,31350,31474.95,31521.35,9.78292E+13
20171019,31521.35,31519,31698.95,31400,31400,31489.1,1.13168E+13
20171023,31489.1,31402,31653.5,30900,31091.3,31170.8,8.30314E+13
20171024,31170.8,31200,31610.95,31103.8,31522.95,31483.3,5.38686E+13
20171025,31483.3,31480,31846.45,31436.3,31612.6,31716.4,6.70841E+13
20171026,31716.4,31690,31828.75,31305,31570.15,31617.55,1.32399E+14
20171027,31617.55,31710,31899.95,31570,31750.25,31811.75,4.45635E+13
20171030,31811.75,31850,32500,31850,32430,32371.05,7.1206E+13
20171031,32371.05,32489,32766.6,32200,32208.55,32233.4,9.65388E+13
20171101,32233.4,32499,32539.2,30861,30931,30929.8,2.85336E+14
20171102,30929.8,31000,31392.3,31000,31152.5,31140.4,8.7475E+13
20171103,31140.4,31450,31450,30723,31230,31235.1,8.30729E+13
20171106,31235.1,31235.1,31443.2,30900,31000,31088.35,7.99013E+13
20171107,31088.35,31300,31300,30955.05,31220,31159.85,1.19274E+14
20171108,31159.85,31159,31299.95,31000.8,31109.5,31195.3,4.55666E+13
20171109,31195.3,31238.75,31238.75,30600,30935.9,30853.3,6.33514E+13
20171110,30853.3,30900,30934.95,30370.2,30510,30551.65,1.06854E+14
20171113,30551.65,30560,31042.5,30478.5,30650,30584.1,7.16896E+13
20171114,30584.1,30740,30923,29612,30150,30089.55,2.1277E+14
